pitch_no,game_date,pa_of_inning,pitch_of_pa,pitcher,pitcher_id,pitcher_throws,batter_side,pitcher_set,inning,top_bottom,outs,balls,strikes,tagged_pitch_type,auto_pitch_type,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,notes,rel_speed,vert_rel_angle,horz_rel_angle,spin_rate,spin_axis,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,zone_speed,vert_appr_angle,horz_appr_angle,zone_time,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0
46,4/25/2018,1,2,Player A,111111,Right,Right,Undefined,2,Bottom,0,1,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,89.23861385,-3.031786551,-6.037676391,2017.271393,227.1819632,1:30,6.218321764,2.466509255,7.275578141,-22.4767803,10.60493608,12.83265059,1.538132403,-1.987581298,82.9230058,-7.146221591,-3.710714184,0.41241386,-8.399802579,7.139909173,-2.138519723,50,5.916859224,13.44079999,-129.7977214,-7.422085883,-14.50025677,24.14235287,-19.84869741
45,4/25/2018,1,1,Player A,111111,Right,Right,Undefined,2,Bottom,0,0,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.97355285,-0.628417907,-1.776010435,2456.56142,86.52017291,9:00,6.278692819,2.713610026,5.799034609,-51.15991632,-1.657742894,-14.98824704,1.378941126,-0.23820014,69.6755727,-9.963633109,-4.711503085,0.50511955,7.926833617,-0.358395313,-2.561673083,50,6.070787028,3.822910602,-109.4780986,-2.578476012,9.595469286,19.79551864,-32.60788776
28,4/25/2018,4,2,Player A,111111,Right,Right,Undefined,1,Bottom,2,1,0,Undefined,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,4/25/2018,4,1,Player A,111111,Right,Right,Undefined,1,Bottom,2,0,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,90.64449424,-0.735227368,-3.351825309,2198.589479,225.7451734,1:30,6.328094973,2.454663002,7.177854943,-20.82552737,11.48006335,13.13289299,3.87386777,0.461015154,82.9024919,-4.577363651,-0.940040244,0.407510414,-8.05908088,7.10334081,-2.269117758,50,6.152205639,7.449168628,-132.4007693,-2.188548626,-14.25144699,29.26795366,-19.61270484
26,4/25/2018,3,1,Player A,111111,Right,Left,Undefined,1,Bottom,1,0,0,Undefined,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,88.99953302,-1.339577237,-3.160775028,2131.38341,230.6986903,1:45,6.199218201,2.455099676,7.092256016,-24.45346945,9.185806893,12.70915681,2.893229535,0.594747243,81.48745118,-5.868213674,-0.832976744,0.415900758,-7.751462247,5.963223443,-2.275688969,50,5.985758551,6.881875216,-129.980943,-3.621484556,-13.19884051,28.44108927,-22.02014048
25,4/25/2018,2,2,Player A,111111,Right,Right,Undefined,1,Bottom,1,0,1,Undefined,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,88.7008264,-1.73787877,-2.713116468,2064.957875,228.2960501,1:30,6.327994476,2.452277441,7.178217922,-23.57201629,10.14697158,12.80514546,2.737096713,1.01057109,81.30879085,-6.100290006,-0.362497289,0.416396877,-7.69206331,6.639482877,-2.302774693,50,6.094686857,5.850554385,-129.5954485,-4.478157441,-13.02665223,28.14640388,-20.92996086
24,4/25/2018,2,1,Player A,111111,Right,Right,Undefined,1,Bottom,1,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.86349331,-2.021851766,-3.025158728,2030.663565,220.6427183,1:15,6.348969191,2.445260996,7.164975171,-21.62649765,12.74290876,12.17432547,2.66185811,0.667386852,80.58924289,-6.006432294,-0.799132901,0.420423156,-7.409139909,8.182768295,-2.277259313,50,6.099637108,6.50750065,-128.3246988,-5.029098081,-12.31766698,27.29564599,-18.57022732
23,4/25/2018,1,3,Player A,111111,Right,Left,Undefined,1,Bottom,0,1,1,Undefined,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,88.8584795,-2.325160184,-4.187368488,2211.694058,220.8191114,1:15,6.219537014,2.366547948,6.957039836,-18.37425912,15.82127817,14.90518856,2.517143166,-0.254483652,80.80653318,-5.685587534,-1.439381372,0.419350641,-9.326716966,10.00631999,-2.118567137,50,5.94470986,9.121243463,-129.4917419,-5.711929758,-15.68050485,29.52292691,-15.35096389
22,4/25/2018,1,2,Player A,111111,Right,Left,Undefined,1,Bottom,0,1,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.02077955,-0.985058951,-2.860170307,2083.214266,224.1655104,1:30,6.349407609,2.327922878,7.042206684,-24.2923521,10.09191474,11.1162456,3.37798748,0.605378852,80.66579454,-5.478399849,-0.842381228,0.420514696,-6.738350361,6.355464897,-2.163062738,50,6.155500909,6.16746964,-128.6055418,-2.78945326,-11.24742303,27.50681408,-21.5657248
21,4/25/2018,1,1,Player A,111111,Right,Left,Undefined,1,Bottom,0,0,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,86.97572839,-0.140812745,-1.665549417,2047.028684,232.0577063,1:45,6.441443187,2.460552435,7.023840899,-26.75014319,8.525035807,12.46518765,4.031793664,1.93478788,79.47173047,-5.11722467,0.617385636,0.425966754,-7.174046199,5.22964683,-2.365936322,50,6.296330575,3.409788017,-127.1798284,-0.942725805,-11.66861793,27.77148111,-23.66800482
195,4/23/2018,1,6,Player B,111112,Right,Right,Windup,7,Bottom,0,3,2,Sinker,ChangeUp,BallCalled,Walk,Undefined,Undefined,0,0,,88.84016512,-0.960753108,-2.429097484,1391.556513,229.003688,1:45,6.724742964,2.231491397,6.263993157,-24.54871004,10.29605535,10.54230948,3.601004216,0.98370667,80.87832329,-5.671854647,-0.146505775,0.429512273,-7.230057313,5.93671756,-2.041202885,50,6.493992914,5.072394918,-128.8614736,-2.978773107,-12.12207095,27.4964785,-22.2204191
194,4/23/2018,1,5,Player B,111112,Right,Right,Windup,7,Bottom,0,2,2,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.10049888,-4.434756185,-4.594327795,1542.204723,242.1072418,2:00,6.743732297,2.236309509,6.23863985,-25.94093313,8.894266712,15.68029618,0.253478435,-0.604979648,80.89870065,-9.404994709,-1.323530133,0.429454587,-10.90346781,6.440920441,-1.870418594,50,6.226363735,9.874850413,-129.8484623,-10.96184991,-18.21976581,32.58017927,-21.4112285
193,4/23/2018,1,4,Player B,111112,Right,Right,Windup,7,Bottom,0,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.78012125,-2.039962708,-1.210528628,2170.954462,194.5280467,12:30,6.92511076,2.305274852,5.917300996,-12.65562365,20.08676876,3.683705459,3.777030637,1.612026945,83.1447931,-4.523028885,-0.217482122,0.416641534,-3.211135463,11.51130233,-2.203099393,50,6.600317265,2.652629451,-134.396287,-5.257877214,-5.772151599,33.80069267,-11.4819965
192,4/23/2018,1,3,Player B,111112,Right,Right,Windup,7,Bottom,0,1,1,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,87.3528865,-1.559487322,-2.98290454,1478.963889,239.2030568,2:00,6.700866508,2.36826271,6.251930979,-26.67711227,9.276687893,14.39062441,2.841683432,0.924821743,80.03138267,-6.646432893,0.014340079,0.436148792,-9.398789036,5.524793435,-2.13460924,50,6.419647593,6.086401506,-126.6588353,-4.328579821,-15.30989198,25.20533873,-23.17459231
191,4/23/2018,1,2,Player B,111112,Right,Right,Windup,7,Bottom,0,0,1,Sinker,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,87.8115396,-2.749375136,-1.535894245,1544.781644,233.8652796,1:45,6.720980372,2.516903251,6.232849626,-27.1511463,8.66703966,10.62160354,1.714991725,2.105817981,80.15671029,-7.921121496,0.763235993,0.435342699,-7.019303886,5.581010397,-2.398525496,50,6.341615918,3.019423015,-127.2850074,-7.00791322,-11.46383482,27.22398238,-23.05921575
190,4/23/2018,1,1,Player B,111112,Right,Right,Windup,7,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.72436688,0.158934825,-1.451108606,2538.405638,48.18425275,7:30,6.892934321,2.131805922,5.628219571,-55.79937453,-10.46119981,-12.99418526,2.208024569,-0.18370042,72.13597308,-10.30779369,-3.592740584,0.488710871,5.541573413,-5.48155798,-1.989559983,50,6.728746613,3.286202026,-115.3938401,-1.472975182,7.304250513,25.96737489,-39.39919378
169,4/23/2018,4,2,Player B,111112,Right,Left,Windup,6,Bottom,2,1,0,Fastball,Fastball,InPlay,Undefined,Popup,Out,1,0,,94.24847947,-1.63055436,-3.230371147,2301.717314,208.0624877,1:00,6.756263351,2.284916755,6.546471847,-13.51088237,17.28812118,7.760236688,3.93612062,0.074905191,84.98741715,-4.297778312,-1.457586131,0.404379903,-6.095958582,10.04836755,-2.043094118,50,6.486395226,7.405509611,-136.5878071,-4.351352296,-11.39242641,33.10093415,-13.39516641
168,4/23/2018,4,1,Player B,111112,Right,Left,Windup,6,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,94.85814171,-4.704028082,-4.370857305,2371.688118,223.9789901,1:30,6.702683618,2.586168559,6.084792771,-17.38769848,13.57209104,11.7445012,0.661124018,-0.385850301,86.51269873,-8.037080709,-1.878456319,0.405408439,-8.36390439,8.704896842,-2.225199086,50,6.154689435,9.986158917,-136.8689484,-11.93514425,-15.84849702,30.51367697,-15.67941576
167,4/23/2018,3,4,Player B,111112,Right,Right,Windup,6,Bottom,1,1,2,Sinker,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,90.18139943,-2.746394832,-3.919827728,1514.028427,243.1884583,2:00,6.71658188,2.268148043,6.562172243,-26.191082,7.198344132,13.13912063,1.804138297,-0.132248591,82.73222827,-7.757266914,-1.145202037,0.420644631,-9.070349141,4.775039098,-1.977425291,50,6.355309862,8.488067893,-130.6012056,-7.116898705,-15.70696431,26.83173397,-23.90519722
166,4/23/2018,3,3,Player B,111112,Right,Right,Windup,6,Bottom,1,1,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,91.95823505,-2.005610435,-3.436835121,2224.075596,200.9488041,12:45,6.759528906,2.327985611,6.554739107,-14.83834017,17.65980756,5.269150184,3.481129715,-0.280584693,82.76045621,-4.925051752,-2.135421011,0.415120395,-4.834421763,10.39425937,-2.069547321,50,6.460596053,7.7821887,-133.1825651,-5.158072165,-8.564803011,32.24260868,-13.7592746
165,4/23/2018,3,2,Player B,111112,Right,Right,Windup,6,Bottom,1,1,0,Sinker,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,88.8403632,-1.813178036,-2.009728166,1710.81561,223.271147,1:30,6.701650077,2.414577169,6.280508636,-24.25115046,11.00060748,9.001823466,2.810491409,1.429240085,79.99187379,-6.491865045,-0.002928597,0.43195958,-6.378984889,6.65355607,-2.257967462,50,6.402563627,4.178473438,-128.7390807,-4.872573017,-10.53398576,30.72438222,-21.18664757
164,4/23/2018,3,1,Player B,111112,Right,Right,Stretch,6,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,1,,82.51821834,-2.079788863,-3.886062084,2644.817749,36.70302538,7:15,6.979375258,2.088065519,5.815232799,-51.28969832,-9.066447278,-8.155853524,0.56672211,-2.106308302,74.90541735,-11.6643998,-5.119244913,0.471913676,2.150449872,-3.996065594,-1.737063705,50,6.620501082,8.304267276,-119.1655876,-5.990335159,3.018956348,27.95670654,-37.78401313
163,4/23/2018,2,5,Player B,111112,Right,Right,Stretch,6,Bottom,0,2,2,Sinker,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,89.5100157,-3.105575099,-3.882435123,1670.835212,245.0823241,2:15,6.714354741,2.256884647,6.434470646,-27.00456493,7.373122736,14.81137238,1.393794976,0.021885052,81.48605173,-8.273098114,-0.785482702,0.426686368,-10.04816399,5.037895219,-1.961618015,50,6.317623,8.270155856,-129.4881399,-7.911706655,-16.95252965,28.63341171,-23.67447907
162,4/23/2018,2,4,Player B,111112,Right,Right,Stretch,6,Bottom,0,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.56009625,-1.395578156,-1.930411845,2191.888921,201.0763382,12:45,6.761993577,2.073564934,6.501944753,-12.52308267,19.5125798,6.028755449,4.242068863,0.921696329,83.24440155,-3.878241272,-0.483285891,0.41222469,-4.762343339,11.19119381,-1.928770106,50,6.509514632,4.280314142,-134.2504471,-3.692716869,-8.572065335,32.78929193,-12.03025846
161,4/23/2018,2,3,Player B,111112,Right,Right,Stretch,6,Bottom,0,1,1,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.30628328,-2.825842251,-3.897119157,1712.856225,254.2868345,2:30,6.766161818,2.321182991,6.452147635,-29.01895154,5.166151656,17.64406722,1.53893883,0.30978272,82.09300365,-8.346837809,-0.280782531,0.425515732,-11.45899722,3.670521404,-2.027518809,50,6.391181144,8.200127363,-129.3124183,-7.334401068,-19.47367688,26.04424833,-25.93628216
160,4/23/2018,2,2,Player B,111112,Right,Right,Stretch,6,Bottom,0,1,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.51541574,-2.692902506,-3.886184421,1647.88573,249.7772298,2:15,6.787342074,2.257858318,6.42023958,-27.46265771,7.111304534,18.38188162,1.811994115,0.315945935,80.94844941,-7.967941859,-0.102299233,0.427876138,-12.07232116,4.828657861,-1.963277881,50,6.422124291,8.167268033,-129.4834568,-6.986499382,-20.2327759,30.27146264,-24.08139172
159,4/23/2018,2,1,Player B,111112,Right,Right,Stretch,6,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,94.92295017,-5.19148626,-2.608569529,2323.010293,199.3236929,12:45,6.93872704,2.095598272,6.04026551,-8.349314384,22.98457174,6.55987039,1.196249981,0.338672278,85.16855213,-6.85905129,-1.07221416,0.407791469,-5.216581481,14.13429484,-1.87855511,50,6.351613946,5.950517314,-136.9598989,-12.77313342,-9.748424853,34.8110529,-5.760752486
158,4/23/2018,1,4,Player B,111112,Right,Right,Windup,6,Bottom,0,1,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Triple,0,0,,94.08632841,-2.589614717,-4.067160701,2306.671352,193.935735,12:30,6.675290638,2.441673985,6.277158228,-12.87022646,18.42813409,3.048122809,3.005074886,-0.95669549,85.00297324,-5.113905037,-3.195250041,0.407565767,-3.741459712,10.85442494,-2.114455928,50,6.319173135,9.519000594,-136.0923113,-6.628196922,-6.95282655,32.41490677,-12.00306191
157,4/23/2018,1,3,Player B,111112,Right,Right,Windup,6,Bottom,0,1,1,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,88.19467422,-1.250294304,-2.883365687,1589.072457,241.6192278,2:00,6.648839934,2.305513661,5.887225142,-27.24731026,8.557919767,14.70939795,3.022187953,0.963017979,80.61945908,-6.416652682,0.156460183,0.435265611,-9.446135535,5.000834248,-2.063200608,50,6.38216432,5.876294853,-127.8233676,-3.751928853,-15.64644166,26.06240634,-23.89073936
156,4/23/2018,1,2,Player B,111112,Right,Right,Windup,6,Bottom,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.04727177,-4.49641921,-4.669202567,2361.450203,194.3523209,12:30,6.745435978,2.282541353,6.630498062,-11.89796511,20.57902941,3.743113286,1.39804573,-1.591567991,83.24203785,-6.843169348,-3.661196929,0.414988391,-4.343353663,12.75056209,-1.935130803,50,6.263037599,10.6832428,-132.8330842,-10.86813258,-7.686360251,30.98390968,-9.609592328
155,4/23/2018,1,1,Player B,111112,Right,Right,Windup,6,Bottom,0,0,0,Sinker,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.19289027,-2.776097056,-3.0390695,1615.208561,224.9825545,1:30,6.73162522,2.432219036,6.053663505,-23.98960831,11.81918026,10.47251481,1.952777835,0.599400964,80.34823021,-7.348934339,-0.7785663,0.435286786,-7.327422365,7.237980867,-2.181662028,50,6.341962457,6.375950064,-127.6717528,-7.018674433,-12.04940003,27.19644336,-20.2717284
144,4/23/2018,5,6,Player B,111112,Right,Left,Stretch,5,Bottom,2,3,2,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.49478275,-2.360154994,-3.893166429,1636.647893,244.5083531,2:15,6.695887245,2.40389244,6.194060842,-25.90260416,8.945278738,17.68883375,2.150758071,0.382335689,80.89272739,-7.325807601,-0.257898954,0.429531072,-11.59628783,5.669261347,-2.093988418,50,6.347030499,8.176608331,-129.4449309,-6.215947699,-19.44797873,29.93878555,-22.66620642
143,4/23/2018,5,5,Player B,111112,Right,Left,Stretch,5,Bottom,2,3,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,94.38662721,-3.221891326,-4.604113113,2397.780267,197.6821253,12:30,6.795856028,2.164809842,6.702967103,-10.73173877,19.80926889,4.807341758,2.735422575,-1.554321592,85.57524609,-5.356559042,-3.39511046,0.402724033,-4.856316175,11.9165581,-1.828580576,50,6.414414803,10.7891851,-136.4858155,-8.064824285,-9.110579695,31.57026237,-9.818265212
142,4/23/2018,5,4,Player B,111112,Right,Left,Stretch,5,Bottom,2,2,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.27897173,-0.921755406,-1.898923203,2581.005773,11.31500133,6:30,6.795881274,2.130085394,5.580386217,-58.9543884,-15.5059395,-4.636474563,0.830574635,0.088053009,74.28185122,-11.88606314,-2.469850701,0.478590886,0.992483971,-7.771053781,-1.950898345,50,6.527890084,4.001036377,-117.6548532,-3.848441822,1.368566616,25.7074589,-42.88979318
141,4/23/2018,5,3,Player B,111112,Right,Left,Stretch,5,Bottom,2,2,0,Sinker,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,89.32672726,-2.699311657,-3.565492417,1469.556166,229.7321706,1:45,6.742762124,2.333770075,6.436942321,-22.58416235,11.53152851,12.31602193,2.169694096,0.185765646,82.00395082,-7.025773884,-0.953758162,0.425093015,-8.464253825,7.068502173,-2.062261994,50,6.380461763,7.621441096,-129.4129194,-6.849559773,-14.42538563,25.75583189,-20.12740253
140,4/23/2018,5,2,Player B,111112,Right,Left,Stretch,5,Bottom,2,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,94.42048823,-2.454424771,-4.745027951,2449.888686,203.6773095,12:45,6.762440546,2.360574094,6.573016969,-13.27100787,17.53926522,6.211966996,3.195607091,-1.383010859,85.12061241,-5.072618381,-3.269704683,0.404452079,-5.731946723,10.45509134,-2.004007249,50,6.43055166,11.08012302,-136.5186115,-6.318436032,-10.69711318,33.17567291,-12.66247582
139,4/23/2018,5,1,Player B,111112,Right,Left,Stretch,5,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.63539783,-1.929950286,-3.814385164,2375.836018,199.2368598,12:45,6.747015305,2.046554124,6.665968217,-11.75405948,19.59178355,5.33642688,3.798773447,-0.89927882,83.79268749,-4.27719663,-2.49505264,0.407867406,-5.069431499,11.511211,-1.766527682,50,6.45946172,8.820839329,-135.5500486,-4.96299759,-9.254881885,34.8152146,-11.15889169
138,4/23/2018,4,2,Player B,111112,Right,Right,Stretch,5,Bottom,0,1,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,2,1,,89.36508516,-1.297535059,-3.458817006,1616.820323,237.4647389,2:00,6.760319414,2.333359936,6.088778985,-25.15210774,9.714065241,14.02567994,3.267882357,0.405950716,81.01975312,-6.113105167,-0.52643684,0.429641348,-9.396921137,5.706253751,-2.051278725,50,6.496763701,7.298489707,-129.4170882,-3.799086834,-15.82950638,28.71116323,-22.56162563
137,4/23/2018,4,1,Player B,111112,Right,Right,Stretch,5,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.59299257,-2.330455174,-4.697967959,2294.649942,203.1350132,12:45,6.821961227,2.157153291,6.651115757,-12.47782982,18.79106435,6.547178461,3.439673205,-1.508310984,84.33886571,-4.803712196,-3.156609371,0.407378465,-5.915615319,11.13078599,-1.810631067,50,6.503346399,10.86722162,-135.3577537,-5.938159227,-10.85081056,32.66701555,-11.75722905
136,4/23/2018,3,5,Player B,111112,Right,Left,Stretch,5,Bottom,0,3,1,Sinker,ChangeUp,BallCalled,Walk,Undefined,Undefined,0,0,,89.29111483,-1.165017027,-2.478252038,1570.872311,233.0234567,1:45,6.738007283,2.431171814,6.087691885,-25.88998906,8.647721632,10.22518882,3.308839702,1.103574355,81.79938358,-6.093589248,-0.269288618,0.427656639,-6.97895613,5.048792112,-2.229590765,50,6.485103687,5.206174903,-129.5246112,-3.531714666,-11.8958728,26.19978249,-23.56820728
135,4/23/2018,3,4,Player B,111112,Right,Left,Stretch,5,Bottom,0,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.30251654,-2.173546648,-4.09464407,2255.591552,194.7818368,12:30,6.772104079,2.173067886,6.525783803,-12.60324395,19.05808015,3.508199061,3.521667716,-1.194823233,83.86545038,-4.667709152,-3.129257959,0.409865909,-4.090636434,11.2081508,-1.861383177,50,6.460191092,9.50079385,-135.0032361,-5.559981741,-7.44033225,33.35708886,-11.78788929
134,4/23/2018,3,3,Player B,111112,Right,Left,Stretch,5,Bottom,0,2,0,Sinker,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,89.13625987,-3.359728161,-3.782268177,1539.584836,239.4759448,2:00,6.746084799,2.369515639,6.521654674,-26.54748898,7.896202326,12.22126043,1.232426391,0.01762494,81.47573505,-8.435812665,-1.175650495,0.427086836,-8.588551643,5.370513071,-2.086230995,50,6.335247635,8.09840628,-128.979387,-8.42924914,-14.43054817,27.470041,-23.15047266
133,4/23/2018,3,2,Player B,111112,Right,Left,Stretch,5,Bottom,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.49762536,-1.537081277,-3.84625608,2288.837767,199.9385184,12:45,6.921569747,2.275498532,6.560277372,-9.918907065,21.72110033,6.382581806,4.486776179,-0.619781363,83.37728962,-3.535645523,-2.328221991,0.409731179,-5.669830997,12.52231785,-1.986673511,50,6.661080058,8.844401618,-135.3242165,-3.972861967,-10.28956274,35.40375013,-9.448648941
132,4/23/2018,3,1,Player B,111112,Right,Left,Stretch,5,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.647606,-0.206895884,-4.867916471,2349.014738,196.7273013,12:30,6.876924636,2.085039629,6.533532515,-14.09553263,18.3179722,3.993521943,5.325893413,-1.961099624,83.40586742,-2.967239089,-3.820001221,0.414591942,-4.382962576,10.13076178,-1.714668058,50,6.715359758,11.1224535,-132.6875432,-0.948585994,-7.817096019,28.28166071,-14.10564478
131,4/23/2018,2,2,Player B,111112,Right,Left,Stretch,5,Bottom,0,0,1,Sinker,ChangeUp,InPlay,Undefined,LineDrive,Single,0,0,,89.36562102,-2.031400908,-2.845902211,1619.235479,217.3641115,1:15,6.732263913,2.394289192,6.081466647,-22.02854048,12.59438387,8.218540968,2.815033699,0.555687885,81.63724359,-6.241745477,-1.011028504,0.42817242,-6.029168198,7.410413612,-2.160084342,50,6.408365493,6.106839048,-129.5134234,-5.36308731,-10.24769801,26.87366389,-19.57866585
130,4/23/2018,2,1,Player B,111112,Right,Left,Stretch,5,Bottom,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.03262307,-4.033280551,-2.772699374,2394.797249,192.505633,12:30,6.90271607,2.197445904,6.146643887,-10.67264074,20.91384727,3.107785692,2.062493342,0.004518499,84.76836902,-6.138005992,-1.888318897,0.409392721,-3.390340392,12.6240535,-1.969275184,50,6.421180864,6.420764851,-135.9429976,-9.986845533,-6.26916034,33.1041383,-8.830606204
129,4/23/2018,1,3,Player B,111112,Right,Right,Windup,5,Bottom,0,1,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0,0,,92.86743075,-3.072968477,-1.374613919,2392.005817,196.5313729,12:30,6.958871413,2.172503335,6.03901461,-12.40223753,20.18483767,4.478544693,2.870025799,1.394882554,83.2722967,-5.508778446,-0.229159434,0.415674873,-3.704952441,11.95400165,-2.059271228,50,6.550799552,3.014652838,-134.4334167,-7.670643922,-6.661551659,33.89688122,-10.6806014
128,4/23/2018,1,2,Player B,111112,Right,Right,Windup,5,Bottom,0,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.61327174,0.155666695,-1.875065749,2585.146668,52.46374577,7:45,7.027069105,2.228373849,5.52880847,-56.89511508,-11.32164739,-15.98884323,2.248075494,-0.738901745,72.28365777,-10.46762707,-4.567574532,0.489956294,6.962474195,-5.911190999,-2.041159216,50,6.860556402,4.236904172,-115.2058218,-1.54278142,9.167582988,25.45000839,-39.95739289
127,4/23/2018,1,1,Player B,111112,Right,Right,Windup,5,Bottom,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.39339787,2.353376526,-0.896812565,2353.303376,44.65997648,7:30,6.943177467,2.24587619,5.358547431,-58.63095018,-12.48297397,-13.66829053,4.098160291,0.391368085,71.5742473,-8.629424708,-3.152419892,0.492983991,6.03197527,-7.220551118,-2.149260279,50,6.986580472,2.196250281,-114.8079495,2.764082023,7.89356012,25.12858948,-41.62300214
108,4/23/2018,4,2,Player B,111112,Right,Left,Stretch,4,Bottom,2,1,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,93.84070286,-3.00011895,-3.8658106,2416.14863,201.1243633,12:45,6.801384693,2.172753166,6.559993344,-13.0196356,18.42509985,5.627409053,2.751057533,-0.803626936,83.91513941,-5.580270386,-2.492503459,0.40849492,-5.252568532,11.20936819,-1.882033231,50,6.427613124,8.938682051,-135.6889011,-7.561264835,-9.592208487,35.35673968,-11.70356901
107,4/23/2018,4,1,Player B,111112,Right,Left,Stretch,4,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.84105934,-4.198554148,-4.283224843,2356.67051,203.5862969,12:45,6.837700824,2.087822707,6.489444619,-11.92554515,19.64969548,7.100054978,1.757045752,-1.158761454,84.12643936,-6.560439026,-2.634759655,0.409321557,-6.150792034,12.21964333,-1.760812437,50,6.367221356,9.863155643,-135.4461524,-10.3751772,-11.22273754,34.49913402,-9.878082577
106,4/23/2018,3,1,Player B,111112,Right,Right,Stretch,4,Bottom,1,0,0,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,80.88008233,0.068731115,-1.111905553,2545.771069,34.56026685,7:15,7.052063217,2.042830263,5.553346582,-53.78948357,-10.0808603,-8.354447536,2.449884826,0.431608824,73.78513163,-9.973644639,-2.375467096,0.479996855,3.217784767,-5.21896642,-1.933650511,50,6.879719182,2.497223931,-117.1686939,-1.650466272,4.420411245,24.57774056,-39.3435703
105,4/23/2018,2,2,Player B,111112,Right,Right,Windup,4,Bottom,1,0,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0,0,,94.36032312,-4.105031165,-3.686953755,2373.903208,213.2513617,1:00,6.77540153,2.189526309,6.540102177,-16.14511178,14.75040636,8.244579402,1.436752124,-0.404057933,85.33214277,-7.251658152,-1.823819195,0.404997613,-6.499033248,9.429558302,-1.912604537,50,6.313989127,8.469412475,-136.3885599,-10.35131761,-12.11182577,32.96963417,-14.60079375
